"id"	"ProteinCount"	"SpeciesCount"	"FunctionalCategory"	"ConsensusFunctionalDescription"
"VOG35234"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35235"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35236"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35237"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35238"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35239"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35240"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35241"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35242"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35243"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35244"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35245"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35246"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35247"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35248"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35249"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35250"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35251"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35252"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35253"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35254"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35255"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35256"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35257"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35258"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35259"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35260"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35261"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35262"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35263"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35264"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35265"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35266"	3	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35267"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35268"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35269"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35270"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35271"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35272"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35273"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35274"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35275"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35276"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35277"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35278"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35279"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35280"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35281"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35282"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35283"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35284"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35285"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35286"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35287"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35288"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35289"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35290"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35291"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35292"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35293"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35294"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35295"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35296"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35297"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35298"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35299"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35300"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35301"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35302"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35303"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35304"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35305"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35306"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35307"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35308"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35309"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35310"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35311"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35312"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35313"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35314"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35315"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35316"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35317"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35318"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35319"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35320"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35321"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35322"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35323"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35324"	3	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35325"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35326"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35327"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35328"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35329"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35330"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35331"	2	2	"Xu"	"REFSEQ minor tail protein"
"VOG35332"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35333"	2	2	"Xu"	"REFSEQ DNA helicase"
"VOG35334"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35335"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35336"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35337"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35338"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35339"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35340"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35341"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35342"	2	2	"Xu"	"sp|P41669|Y116_NPVAC Uncharacterized 6.4 kDa protein in HE65-PK2 intergenic region"
"VOG35343"	2	2	"Xu"	"sp|P41674|AC121_NPVAC Transactivator protein ORF121"
"VOG35344"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35345"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35346"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35347"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35348"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35349"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35350"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35351"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35352"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35353"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35354"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35355"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35356"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35357"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35358"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35359"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35360"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35361"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35362"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35363"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35364"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35365"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35366"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35367"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35368"	4	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35369"	4	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35370"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35371"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35372"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35373"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35374"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35375"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35376"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35377"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35378"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35379"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35380"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35381"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35382"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35383"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35384"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35385"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35386"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35387"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35388"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35389"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35390"	2	2	"Xh"	"sp|P15026|ISTB_PSEAI Insertion sequence IS21 putative ATP-binding protein"
"VOG35391"	2	2	"XpXrXs"	"sp|P25480|PORTL_BPP2 Probable portal protein"
"VOG35392"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35393"	2	2	"Xu"	"REFSEQ fiber Ig/hemolysin"
"VOG35394"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35395"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35396"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35397"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35398"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35399"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35400"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35401"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35402"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35403"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35404"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35405"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35406"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35407"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35408"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35409"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35410"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35411"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35412"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35413"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35414"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35415"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35416"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35417"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35418"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35419"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35420"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35421"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35422"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35423"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35424"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35425"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35426"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35427"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35428"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35429"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35430"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35431"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35432"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35433"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35434"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35435"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35436"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35437"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35438"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35439"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35440"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35441"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35442"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35443"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35444"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35445"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35446"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35447"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35448"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35449"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35450"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35451"	2	2	"Xu"	"REFSEQ endolysin"
"VOG35452"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35453"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35454"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35455"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35456"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35457"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35458"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35459"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35460"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35461"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35462"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35463"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35464"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35465"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35466"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35467"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35468"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35469"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35470"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35471"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35472"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35473"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35474"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35475"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35476"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35477"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35478"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35479"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35480"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35481"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35482"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35483"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35484"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35485"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35486"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35487"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35488"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35489"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35490"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35491"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35492"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35493"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35494"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35495"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35496"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35497"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35498"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35499"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35500"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35501"	2	2	"Xu"	"REFSEQ EaA-like protein"
"VOG35502"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35503"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35504"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35505"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35506"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35507"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35508"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35509"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35510"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35511"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35512"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35513"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35514"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35515"	2	2	"Xh"	"sp|Q47879|ICEN_PANAN Ice nucleation protein InaU"
"VOG35516"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35517"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35518"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35519"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35520"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35521"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35522"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35523"	4	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35524"	2	2	"Xu"	"REFSEQ N-acetyl-anhydromuranmyl-L-alanine amidase"
"VOG35525"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35526"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35527"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35528"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35529"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35530"	2	2	"Xu"	"REFSEQ chromosome segregation ATPase-like protein"
"VOG35531"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35532"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35533"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35534"	2	2	"Xu"	"REFSEQ internal virion protein"
"VOG35535"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35536"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35537"	3	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35538"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35539"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35540"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35541"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35542"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35543"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35544"	2	2	"Xu"	"REFSEQ tail fiber protein"
"VOG35545"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35546"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35547"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35548"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35549"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35550"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35551"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35552"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35553"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35554"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35555"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35556"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35557"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35558"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35559"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35560"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35561"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35562"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35563"	2	2	"Xu"	"REFSEQ PcfK-like protein"
"VOG35564"	2	2	"Xu"	"REFSEQ PcfJ-like protein"
"VOG35565"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35566"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35567"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35568"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35569"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35570"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35571"	2	2	"Xu"	"REFSEQ ferric uptake regulator family protein"
"VOG35572"	2	2	"Xh"	"sp|B3E339|Y523_TRIL1 UPF0758 protein Glov_0523"
"VOG35573"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35574"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35575"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35576"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35577"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35578"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35579"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35580"	2	2	"Xu"	"REFSEQ matrixin family metalloprotease"
"VOG35581"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35582"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35583"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35584"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35585"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35586"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35587"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35588"	2	2	"Xu"	"REFSEQ tail fiber protein"
"VOG35589"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35590"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35591"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35592"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35593"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35594"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35595"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35596"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35597"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35598"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35599"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35600"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35601"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35602"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35603"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35604"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35605"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35606"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35607"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35608"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35609"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35610"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35611"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35612"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35613"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35614"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35615"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35616"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35617"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35618"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35619"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35620"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35621"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35622"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35623"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35624"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35625"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35626"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35627"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35628"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35629"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35630"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35631"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35632"	2	2	"Xu"	"REFSEQ tail protein"
"VOG35633"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35634"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35635"	2	2	"Xu"	"REFSEQ tape measure protein"
"VOG35636"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35637"	2	2	"Xu"	"REFSEQ hypothetical protein"
"VOG35638"	2	2	"Xu"	"REFSEQ hypothetical protein"
